Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Barnoba,,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Академика Парина, 37а",,620105,,Академический район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00 (по предварительной записи),+05:00,,,89041662609,,,,,,,,,https://vk.com/barnoba_mebel,,,,,,,,,,,56.783728,60.50169,https://2gis.com/firm/70000001099141360,branch
Bashu design,мебельный салон,Мебель на заказ; Мягкая мебель; Мебель для кухни; Офисная мебель,"Цвиллинга, 1",4 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+05:00,,,88005503066,,,,,http://bashu.design,,,,https://vk.com/bashu_design,https://wa.me/79126204560,,,,,,https://t.me/bashu_design_bot,,,,56.816733,60.625992,https://2gis.com/firm/70000001103338669,branch
Be My Design,компания-производитель индивидуальной мебели,Мебель на заказ; Корпусная мебель,"улица Толмачёва, 22",2.14 помещение; 2 этаж,620000,Центр м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89292200088,,,,,http://bemydesign.ru,,,,,,,,,,,,,,,56.840645,60.610614,https://2gis.com/firm/70000001114044995,branch
BestHouse,студия натяжных потолков,Мебель на заказ; Натяжные потолки; Корпусная мебель,"Сибирский тракт, 57к",2 этаж,620100,Сибирский м-н,Октябрьский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,,,83432907890 (единая справочная: пн-вс 9:00-21:00),83432908990 (единая справочная: пн-вс 9:00-21:00),,,,http://bhkupe.ru,http://www.besthousevip.ru,,,,,,,,,,,,,,56.819768,60.669954,https://2gis.com/firm/1267166676793834,branch
BestMebel,магазин мебели,Мебель на заказ; Мебельные магазины; Корпусная мебель,"40-летия Комсомола, 38",Б корпус; 2 этаж,620072,ЖБИ м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.4,89,89021500537,89220241075,,,,http://t.me/bestmebelshop,,,,,,,,,,,,,,,56.824159,60.703814,https://2gis.com/firm/70000001067296066,branch
Blumenkranz,студия мебели на заказ,Мебель на заказ; Офисная мебель; Корпусная мебель; Мебель для кухни; Мебель для ванных комнат; Детская мебель; Мебельная фурнитура; Мебель для учебных учреждений; Мебельные магазины; Мебель для салонов красоты,"улица Чкалова, 18",1 этаж,620146,Юго-Западный м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+05:00,5.0,10,89655007775,89326137775,,,,,,,,https://vk.com/ekb_mebel_zakaz,https://wa.me/79655007775,,,,,,https://t.me/+79655007775,,,,56.810335,60.577054,https://2gis.com/firm/70000001100243826,branch
bono,магазин мягкой мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель,"Цвиллинга, 1",2 этаж; Галерея А,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,2,89090153901,,,,,http://bono-mebel.com,,,,,https://wa.me/79024418059,,,,,,https://t.me/+79090153901,https://t.me/+79024418059,,,56.816733,60.625992,https://2gis.com/firm/70000001067296426,branch
Borrini,,Мебель на заказ; Корпусная мебель; Мебель для кухни,"улица Радищева, 41",48 офис; 3 этаж,620014,Центр м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-17:00 (по предварительной записи),+05:00,4.9,9,89002007300,,,,,http://borrini.art,http://t.me/borriniart,,,https://vk.com/borriniart,,,,,,,,,,,56.829181,60.587381,https://2gis.com/firm/70000001086916439,branch
Bosko,фабрика мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Детская мебель; Дизайн интерьеров,"Верх-Исетский бульвар, 13в",А корпус; 3 этаж,620028,ВИЗ м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,+05:00,,,89221877797,89630416428,,,,http://max.ru/MAX,,,,,,,,,,,https://t.me/+79221877797,,,,56.838358,60.573718,https://2gis.com/firm/70000001111208118,branch
Bosko,фабрика мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Детская мебель; Дизайн интерьеров,"40-летия Комсомола, 38",1 этаж,620072,ЖБИ м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,5.0,5,89221877797,89630416428,,,,,,,,https://vk.com/750145736,,,,,,,https://t.me/+79630416428,,,,56.824249,60.704937,https://2gis.com/firm/70000001098754061,branch
Cad`oro,магазин мебели,Мебель на заказ; Дизайн интерьеров; Корпусная мебель,"Цвиллинга, 1",9 этаж,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,,,89937736993,89122957578,,,,http://ca-doro.ru,,,,,,,,,,,,,,,56.816733,60.625992,https://2gis.com/firm/70000001115312044,branch
Camelgroup,салон мебели,Мебель на заказ; Мебельные магазины; Мягкая мебель; Корпусная мебель; Детская мебель,"Цвиллинга, 1",2 этаж; галерея Б,620142,Автовокзал м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,,,89022709592,,,,,,,,,,https://wa.me/79022709592,,,,,,,,,,56.816733,60.625992,https://2gis.com/firm/70000001038608252,branch
CasaMebel,фабрика индивидуальной мебели,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"улица Транспортников, 58",,623700,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00,+05:00,,,89001970448,,,,,,,,,https://vk.com/casameb,https://wa.me/79001970448,,,,,,https://t.me/+79001970448,,,,56.91828,60.764904,https://2gis.com/firm/70000001021921931,branch
Cascate Porte,мебельный салон,Мебель на заказ; Мебельные магазины; Мебельные фабрики; Мебельные фасады; Дизайн интерьеров; Мебель для кухни; Мебель из стекла; Мягкая мебель; Офисная мебель; Стеллажи и витрины; Стеновые панели; Бескаркасная мебель; Детская мебель; Стекло и зеркала; Сборка мебели; Корпусная мебель; Межкомнатные двери; Перегородки,"Студенческая улица, 11",333-334 помещение; 3 этаж,620137,Втузгородок м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00,+05:00,5.0,4,83432691961,,,,,http://cascate-ural.ru,,,,,,,,,,,,,,,56.850514,60.66201,https://2gis.com/firm/70000001100636617,branch
Chester,фабрика мебели,Мебель на заказ; Мягкая мебель,"Гаражная улица, 6Б/4",,620016,Совхозный пос.,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00; Сб: 09:00-18:00; Вс: 09:00-18:00,+05:00,5.0,1,89530088755,,,,,http://chestermebel.ru,,,,https://vk.com/club147178231,,,,,,,,,,,56.756724,60.536906,https://2gis.com/firm/70000001033019515,branch
Brilliant,мастерская нестандартной мебели на заказ,Мебель на заказ; Корпусная мебель,"Уральская улица, 80",,624261,,,Асбест,Асбестовский муниципальный округ,Свердловская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,,,89536007122,,,,,,,,,https://vk.com/mebbrilliant,,,,,,,,,,,57.014114,61.470006,https://2gis.com/firm/70000001109923017,branch
